,astro.pfc|v1|v2|temp|par|a1|s1|m1.1,astro.caud|put|nacc.1,astro.hipp.1,astro.thal.1,astro.amyg.1,astro.hyp.1,astro.bf.1,astro.brainstem.1,astro.pfc|v1|v2|temp|par|a1|s1|m1.2,astro.hipp.2,astro.amyg.2,astro.pfc|v1|v2|temp|par|a1|s1|m1.3,astro.caud|put|nacc.3,astro.hipp.3,astro.thal.3,astro.amyg.3,astro.hyp.3,astro.bf.3,astro.brainstem.3,astro.cbm.11,astro.cbm.12,oligo.pfc|v1|v2|temp|par|a1|s1|m1.1,oligo.cbm.1,oligo.caud|put|nacc.1,oligo.hipp.1,oligo.thal.1,oligo.amyg.1,oligo.hyp.1,oligo.bf.1,oligo.brainstem.1,oligo.pfc|v1|v2|temp|par|a1|s1|m1.2,oligo.cbm.2,oligo.caud|put|nacc.2,oligo.hipp.2,oligo.thal.2,oligo.amyg.2,oligo.hyp.2,oligo.bf.2,oligo.brainstem.2,oligo.pfc|v1|v2|temp|par|a1|s1|m1.3,oligo.cbm.3,oligo.caud|put|nacc.3,oligo.hipp.3,oligo.thal.3,oligo.amyg.3,oligo.hyp.3,oligo.bf.3,oligo.brainstem.3,oligo.pfc|v1|v2|temp|par|a1|s1|m1.4,oligo.cbm.4,oligo.caud|put|nacc.4,oligo.hipp.4,oligo.thal.4,oligo.amyg.4,oligo.hyp.4,oligo.bf.4,oligo.brainstem.4,micro.pfc|v1|v2|temp|par|a1|s1|m1.1,micro.caud|put|nacc.1,micro.amyg.1,micro.hyp.1,micro.bf.1,micro.thal.2,micro.pfc|v1|v2|temp|par|a1|s1|m1.3,micro.cbm.3,micro.caud|put|nacc.3,micro.hipp.3,micro.thal.3,micro.amyg.3,micro.hyp.3,micro.bf.3,micro.brainstem.3,micro.pfc|v1|v2|temp|par|a1|s1|m1.4,micro.caud|put|nacc.4,micro.hipp.4,micro.thal.4,micro.amyg.4,micro.hyp.4,micro.bf.4,micro.brainstem.4,endo.pfc|v1|v2|temp|par|a1|s1|m1.1,endo.pfc|v1|v2|temp|par|a1|s1|m1.2,endo.thal.2,endo.pfc|v1|v2|temp|par|a1|s1|m1.3,endo.caud|put|nacc.3,endo.hipp.3,endo.thal.3,endo.amyg.3,endo.hyp.3,endo.bf.3,endo.brainstem.3,endo.pfc|v1|v2|temp|par|a1|s1|m1.4,endo.thal.4,endo.pfc|v1|v2|temp|par|a1|s1|m1.5,endo.caud|put|nacc.5,endo.hipp.5,endo.thal.5,endo.hyp.5,endo.bf.5,endo.pfc|v1|v2|temp|par|a1|s1|m1.6,endo.caud|put|nacc.6,endo.hipp.6,endo.thal.6,endo.amyg.6,endo.brainstem.6,endo.pfc|v1|v2|temp|par|a1|s1|m1.7,epen.caud|put|nacc.1,epen.hipp.1,epen.thal.1,epen.hyp.1,epen.thal.2
LOC118146243,0,0.214745456183848,0.0272057381697639,0,0,0.158703036799071,0.0157433067275646,0,0,0.215742589504165,0,0.0223182944853423,0.211025100152286,0.185945615030948,0.123768151720348,0.209520872128958,0.328578342175234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323397830417982,0,0,0,0.201823724094898,0,0,0,0.0345489825104712,0,0,0,0,0,0,0,0,0.0845228613067534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28418471296516,1.37203838871737,1.2983256415243,1.22895857845854,1.40878217565602
LOC118146291,0.745546363011814,0.460569986087126,0.881862651060895,0.555316992663634,0.939441656942489,0.602890591918927,0.811062582248222,0.163810783970223,0.941152596522775,0.805568124415116,1.15148743713841,0.798225123946534,0.650357793982548,0.93191218204319,0.867478021420173,0.834704662304058,0.663688127411491,0.725154805339381,0.42775707002298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214901613055249,0,0.0257324650392167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00572080025418069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36976286993752,0,0,0,0,0,0
LOC118146296,0.318449028752116,0.36692272096955,0.359796430773229,0.336856617776827,0.431228882009585,0.391958504906847,0.508158200930177,0,0.341614561450831,0.375443432371677,0.553792251212895,0.214523507512267,0.45406314883858,0.118998825400334,0.396152965934799,0.475222905451196,0.345952438244657,0.248033550619719,0,0,0,0.545174548962334,0,0.498914637599836,0.582102703047958,0.284726691129976,0.537295177934536,0.449888619171939,0.585302944180896,0,0.716386451721828,0,0.979327125932053,0.323397830417982,0.881292783139583,1.05999965306951,0.918247755586668,0.900793728430917,0,0.821847628527114,0.40357209352234,0.829483061930983,0.948736291901357,0.758202182335178,1.05561674891993,0.877867469378159,1.03163009412908,0.0251074477432621,0.883262731362677,0.486304684588703,0.871274283452315,0.929293026765859,0.833687765649884,1.01686916499106,0.916885822918846,1.073475890393,0.0985914720956277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486288558816273,0.262323673648971,0.496374320925409,0.592523232193849,0.547372212978444,0.56022657775856,0.626744832308672,0.864696063082885,0.718574788599281,0.790606775833832,0,0.474736333057844,0.545842887074448,0.0358923735730811,0,0.147542372291583,0,0.150597991092622,0,0.270333979787462,0.51681631678371,0.517984423549288,0.151447582886999,0.165710727906865,0,0.499564040060426,0.386834889921145,0.200567327298435,0.205600893897043,0.26704251620503,0.279505463476739
LOC118146340,0,0.0673304477693786,0,0,0,0.0993747980535612,0,0.347201281767404,0,0,0,0,0.0349338410966044,0.118998825400334,0,0.0265901885429711,0.345952438244657,0.0719422915640379,0.859120834181967,0.318190240792502,0.114177346486489,0.28850006485694,0.427068077224699,0.551344003544308,0.561804874318893,0.368234375648456,0.302642405285888,0.578959589446777,0.36561755884817,0.746338139928498,1.23104486675547,1.32089526923436,1.34187515951525,0,1.27249940915265,1.1926252183441,1.39536901030633,0.979974974478542,1.65891566995006,1.65356612751111,1.87914455772037,1.70575669415731,1.59959373986078,1.81900336007068,1.51798551550636,1.66039787702499,1.47621680664025,1.94115903013263,1.7568063278209,1.96663107918358,1.82953187062848,1.68228879086196,1.86477253571348,1.62888352641407,1.76032741303659,1.58976340217043,2.02068487420141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607907117494541,0.0197547641916879,1.33035654088424,0,0,0,0,0,0,0.071416745044997,0,0.200782717692131,0.370688281105472,0.28390121751592,0.443070110029149,0,0.36976286993752,0,0,0,0,0,0.0889221705430707
LOC118146346,0,0,0,0,0,0,0,0.158875566294711,0,0,0,0,0,0,0,0,0.000110098164313262,0.248033550619719,0.541700422329817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094720544634123,0,0.0683794264967277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1336624392878,0.0214145502044582,0,0.369391121907939,0,0.150597991092622,0,0.969303984123481,1.25150187338626,0.836743186173701,1.27296052955468,0.591679460179147,0.721945388048882,0.0540975180888665,0,0,0,0,0
LOC118146358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954223306722315,1.06562276413106,0.960021970736667,0.925457821745944,0.99779835221102,1.11799160004719,0.969400278034049,1.10491371108684,0.8460023133072,0.936042914031017,0.838409609895418,0.935932058559299,0.927066312669561,0.906074904193415,0.982886233727017,1.05672464092878,0.999095551920584,0.648012444994888,0.876734794596604,0.748771285113323,0.84462776191369,0.866276530763678,0.83934496354633,0.876884994631915,0.981695482491087,0.909987810981718,0.638076416751547,0,0.169785700080519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC118146378,0.537086972009892,0.621188272088328,0.685001240965261,0.492981481201554,0.677435769180215,0.607068541233501,0.55444133543387,0,0.481956456532078,0.562530075728821,0.674366182418745,0.590641008797417,0.749018996790368,0.683270255838897,0.791121735091071,0.954790896117946,0.886355528508527,0.812304981058282,0.0298170613509424,0.121114490254693,0.168437862072986,0.429509953886989,0.0830034493355157,0.411293097950127,0.57207236155703,0.365694634598183,0.50740309789117,0.421583010333179,0.470545543872075,0,0.540295192666147,0,0.395750540298104,0.323397830417982,0.612447470847003,0.51593160871923,0.492279023314387,0.838645821682072,0,0.491352657737229,0.0749816163324807,0.477664609967107,0.659085841980874,0.393470670311775,0.600531646606919,0.531175653267757,0.525569895945224,0,0.57590109022722,0.167900592855299,0.567095582775381,0.649183666703982,0.484367653349388,0.625303172402327,0.594636071683501,0.616065903315876,0,0,0.169785700080519,0.162591766127598,0,0,0,0.0756171584675414,0,0.106790090567505,0.185959359588237,0,0.143685296985447,0,0,0,0.073787020348657,0.251693075305434,0,0,0.0323956422252553,0,0,0,0.486288558816273,0.310628353223526,0,0.19011181739556,0.185644376960851,0.153686397324605,0.198858681990669,0.22787396549571,0.340631408343497,0.0989360102393126,0,0.422348263598156,0.416209029257768,0.510633926547389,0.346544670906437,0.369391121907939,0.537504970588205,0.326689250148303,0.452306150160145,0.67866522498515,0.449869527153096,0.69407568260497,0.646793657712861,0.53368751320146,0,0.42333862591222,0.920170379427333,0.915109963455946,0.864699386195369,1.19667710264616,0.959627384557722
LOC118146396,0.874712892938985,1.07116836701123,0.915591281591536,0.674460050048975,0.929534161426526,0.739223350270923,0.690713034659817,0.632675240907941,0.784482915095999,0.805568124415116,0.994701333278113,0.791421415891589,0.790649934390467,0.66306686975061,0.843487217397879,0.64885356595922,0.735292275154777,0.725154805339381,0.658205991401254,0.375125585289463,0.680096955305124,0.707957513515096,0.800858797831908,0.789833617217811,0.656631936178657,0.804834317233809,0.688093852699191,0.75628289041215,0.752077749836778,0.816241511374105,0,0,0,0,0,0,0,0.0257324650392167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517827064400293,0.050325278071289,0,0.0478099509142695,0,0,0,0,0,0,0.150597991092622,0,0.520819623502417,0.370688281105472,0.517984423549288,0.544395646001538,0.387559477523222,0,0,1.74396331682323,1.6773437670084,1.6652093816771,1.69061445561048,1.67475425063589
LOC118146674,0.658473249638801,0.631825510798827,0.594048721676128,0.673979293872212,0.645975465470869,0.63524016973343,0.675138052753601,0.673233546401441,0.699933312907624,0.692863844223827,0.51758007855845,0.779839543341774,0.744627710824396,0.845997553336597,0.675685105157494,0.543219984546307,0.587772268791633,0.583825652542912,0.728787065686961,0.806666780389317,0.73758387601786,0.400672230035485,0.458667063296401,0.428012774564911,0.176157039451407,0.552271542589412,0.34651500857103,0.431224656171911,0.604395886089918,0.544200006511817,0.526506908180513,0.968712751123002,0.617599289914461,0.624427826081963,0.881292783139583,0.39099287211093,0.316187764258705,0.766095154533461,0,0.583696108237762,0.609970002830838,0.587608952251339,0.494994981410426,0.700574813687949,0.461119638816047,0.597849043782068,0.694439940240555,0.651598454629149,0.546680166965696,0.610177667332343,0.638022630550933,0.356669521962531,0.688252384794553,0.481755963293706,0.543443571836367,0.689808051271906,0.641468580191639,0.568404673861705,0,0.229538555758211,0.417308085004553,0.523673265407883,1.01291994155324,0.6594119825392,0.804986437124172,0.70728505504184,0.544132241388786,0.750514077951067,0.534891922998516,0.599717437074758,0.702050479212706,0.801205712834507,0.546525851585832,0.59848056153009,0,0.742657954819574,0.514161801990681,0.558924615048873,0.639703916760613,0.682414409879047,1.04695586498601,0.489251948794602,0.496374320925409,0.795814803569688,0.833678951821718,0.593019091154868,0.77450965817273,0.704995220215373,0.785846284399714,0.852263676897924,0.667598709202664,0.616613491582424,0.697933869726363,0.737700914039501,0.813906088336943,0.624663627011245,0.851372190957358,0.548537999764659,0.929427404879808,0.709489591257717,0.671718276769453,0.739833173165645,0.83910392186524,0.688589473187203,0.545854128993201,0.637288578192037,0.381325795136369,0.46003226452076,0.489140157400688,0.421105462199993,0.531786690413441
LOC118146721,0.130728906259015,0.367333984714207,0.274895325238188,0,0.289004197221918,0,0.126441604221254,0,0.915724712928091,0.583719374798759,0.911727098213349,1.16329907605207,1.10149269458539,0.964096865414591,0.296768333798887,0.749693872595709,0.000110098164313262,0.314980340250332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC118146737,0.580804470833745,0.489592519004113,0.66082642643721,0.656879980780575,0.676869913097684,0.684896357379642,0.448660898955174,0.608684436885647,0.954051929635278,1.0744134367077,0.888246002363826,0.851124308543365,0.721048524747036,0.964096865414591,0.864970057865882,0.717208118514224,0.7876013748021,0.5112749853943,0.683029575126286,0.936157554395368,0.768855216293635,0.0883145160879132,0.238508177609419,0.30615331361361,0,0.316289778420322,0.360206686564906,0.148027437642946,0.158791682816321,0.358659289716259,0,0.36665275979504,0,0,0,0,0,0,0.544972317643219,0,0,0,0,0,0,0,0,0.00286563199481795,0,0.00918342986904008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517827064400293,0,0,0.269658700530626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687328742735385,0,0.823838921432825,0.944052204804033,1.04549774022549,0.845417633727972,1.0938353489665
LOC118146763,0.324377466398622,0.23999070081543,0.524232679104133,0.599907935830738,0.52687437873755,0.297005734965352,0.472141994804697,0.804578478291309,0.140560477090886,0,0.712154743308145,0,0.317480431066572,0,0,0.306430885137014,0,0,0.506938316070605,0,0.142927917901811,1.08340469744283,0.975407268473308,1.12138445818293,0.983597665937038,1.01134159713944,1.00806160601935,1.00853754426846,1.00698079980772,0.894139759496302,0.114326460393865,0.36665275979504,0.219659281242423,0.323397830417982,0.54550068121639,0,0.316187764258705,0,0,0.867056384981221,0.886279206363617,0.859183968577044,0.755995854988931,0.975662115354296,0.788020973796254,0.728223326711723,0.822746321677095,0.907077939115333,0.911979919931774,0.905839306855574,0.905725994595107,0.800198330386402,0.992351368487988,0.852014011781935,0.79578774208591,0.872589978397489,0.929894833465169,0.221617187637048,0,0.124803205238198,0,0.113498800318834,0,0.627504136270496,0,0.464834552531162,0.538141877699599,0.238867712602578,0.467492507498999,0.135400205387387,0.350310892788797,0.0330386833574642,0.611074961101626,0.501570548522033,0.369852716410191,0.214263254783337,0.433128551081463,0,0.241763908088575,0,0.143865877994066,0.853606573960741,0.87870925626687,0.272676855367956,0.409226839386208,0.371170341538511,0.155797359264773,0.595850750790305,0.329636024042034,0.466912795533907,0.348839946578251,0.745097508955373,0.973559285616249,0,0,0,0,0,0,0,0,0,0,0.290649464515165,0,0,0.0396417105498423,0,0.290145815961037,0.225282961855457,0.111718367209637
LOC118146765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084983790578793,0,0.104298933274771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82459422608054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486288558816273,0,0,0.489833302030786,0.424526465875988,0.35780637998053,0.287752314414329,0.22787396549571,0.523901252026302,0.250203685569962,0,0,0,1.3315495854732,1.28439676415759,1.62466362701125,1.29490099938123,1.35471797374855,1.2974041901744,0,0,0,0,0,0,0,0,0,0,0,0
LOC118146769,0.724518517950223,0.611808397276939,0.613148025709038,0.529072710085079,0.672888141429494,0.555708073136035,0.528702986675935,0,0.683014041953978,0.164590067056784,0.699920286891133,0.478026329283546,0.59796972452286,0.420028821064316,0.565613646091467,0.745763578967277,0.572880713390288,0.616010335914314,0,0.139108990705243,0.417266589640176,0.357019674610954,0.15508987861854,0.361065984934298,0.381537674609076,0.264839855097179,0.380682272274703,0.334531302924847,0.36561755884817,0,0.396873050363833,0,0.571841799353785,0.624427826081963,0.67043941782469,0.39099287211093,0.316187764258705,0.0257324650392167,0.8460023133072,0.614726092333843,0.529563665753907,0.572605030112259,0.698431573709913,0.630466569587111,0.838358793774161,0.683005667770465,0.840196307533334,0.0399620899777381,0.657268250087469,0.612306566114464,0.675938981490365,0.682288790861963,0.654216379108123,0.83193249870747,0.788686295905017,0.889443025235961,0.0758035838663916,1.10622376893498,1.23673248971113,0.999864468629898,1.0770891817162,0.931158591986151,0.581556177394248,1.13060196094518,0.636582006734781,0.964209367792729,1.10405525520514,0.869245091205022,1.0391928404773,1.01442765599669,0.971849237512608,0.378590622569814,1.12945083247353,1.08984225536436,0.929948206194617,0.905989362140518,0.99205240054644,1.06455474209862,0.985404307344055,0.315705638571088,0.649015856313972,0.782640202164708,0.588144694281054,0.844078566650667,0.798428233680586,0.665569758303479,0.776547008970385,1.07297200550997,0.990209637463747,1.01098083988418,0.114756740544883,0.884362100055076,0.786874953063144,0.748873092351915,0.632851409749712,0.624663627011245,0.741624953244129,0.770386749381016,0.648600795304114,0.757085218459418,0.51681631678371,0.717556778454492,0.63472914631148,0.688589473187203,0,0.517208058365714,0.758704391584441,0.536359429221628,0.58829186543972,0.874827263044601,0.224140546395941
LOC118146781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04695586498601,0.287147257374003,0.544679000499964,0.476796838023881,0.488119613499013,0.475905692058524,0.457534099563003,0.595850750790305,0.734206611613085,0.551233681233943,0,0.387586157338944,0.485844957399163,1.10486858036339,1.20986753102689,1.26148572459842,1.16281742154988,1.35471797374855,1.48802170242668,0.56646770620714,0.902167198147727,0.800531013519256,0.539345653264896,0.591679460179147,0,0.460811451068409,0,0,0,0,0
LOC118146792,0.349207401919041,0.308666184351787,0.40595961448055,0.402178915867481,0.153802385166296,0.304580830763728,0.245917445128052,0,0.305865197476396,0.516772585168146,0.197244927699082,0.458792434155905,0.418150592947936,0.641877570680672,0.474922753418342,0.295435500835551,0.271850717726307,0.0719422915640379,0,0,0.117467471933539,0,0,0,0,0,0,0,0,0,0,0,0.094720544634123,0,0.244470685552409,0,0.316187764258705,0,0,0.0553607071639952,0,0.144701798062778,0,0.229741282807334,0,0.065384462380991,0.0422664089748693,0,0.140475705541137,0.00918342986904008,0.197409963846312,0,0.319097428157058,0,0.130122218429018,0.0569341125297244,0,0,0,0,0,0,0.359707427777892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440766499307784,0.147305769812149,0.106463130913226,0.408958902427911,0.259723590814086,0.22787396549571,0,0.0197547641916879,0,0,0,0.174841824624196,0.191642710920694,0.749602363619545,0.315656220971848,0.486390093015815,0,0,0.273778268097415,0.137773181837682,0.145198633609998,0,0,0,0.642715225049357,1.16801129334271,0.756329751020262,0.675846920041087,0.829521210781599
LOC118146826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998073107266703,0.614744534841158,1.10156917199261,0.516395795656237,0.231693684286387
LOC118146891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635132715821777,0,0,0,0,0,0,0,0,0,0,0,0.36665275979504,0,0,0.244470685552409,0,0,0.0257324650392167,0,0.0740867064383754,0.151659717226301,0,0.025991616912943,0.128799626264454,0.147696482373009,0.0907254946146377,0.309311907328483,0.00217352908833825,0.105401493999428,0.17084497350208,0,0.114684308899503,0.113355125789061,0.198374672928596,0.10221773870944,0.279803531198488,0.0129802578804737,0.308767363355949,0,0.104599819149911,0,0.523673265407883,0.0586774321139108,0.117466035350384,0.357828405781953,0,0.185959359588237,0.282773198301659,0.343609165047764,0.168011574054519,0.329917734146954,0.231570811461391,0.123191876526518,0,0.295219098113286,0.335924281630401,0.137631044017443,0.0177295325443277,0.308710697719188,0.357903318365543,0.486288558816273,1.0784999643626,0.928683231228709,0.62711022933642,0.524100870565456,0.71597926178108,0.666482064533312,0.528903961159692,0.625062142188017,0.663207440677875,0.311051385688851,0.770802909190275,0.452421201912213,0,0,0,0,0,0,0,0.273778268097415,0.0408631688296259,0,0,0,0.0628714423963716,0,0,0,0,0
LOC118146902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843774014514702,0.395750540298104,0.323397830417982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478099509142695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16009262958042,0.355469287284178,0.458680880877478,0.845279301354799,0.550152830147
LOC118146909,0.752406446709755,0.121615733709518,0,0.901955443983743,0,0,0,1.6918845887902,0.554012651941171,0,0,0.0962444005727091,0.131843854104661,0,0.34097199629094,0,0,0,1.71331437903075,1.7590417398713,1.36325939888189,0.490604756277539,0.764747051697024,0,0,0,0,0,0,1.38888697741644,0.35736450908016,0,0.094720544634123,0,0,0,0.015157768594724,0,1.39007035765748,0.587866152245658,0.702488729872923,0,0,0.484385788626498,0,0,0,1.55286015815164,0.26914231466868,0.765506242757011,0,0,0.238358871675516,0,0,0,1.4590505885464,0.785888618075611,0,0,0,0,0.183616168722211,0.463911422713788,1.32161623312751,0.151296011149873,0,0.420738318151757,0,0,0,1.67615474092854,0.714016938879596,0,0,0.493532134992069,0,0,0,1.64628504673613,0.723649474610877,0.00191152889325366,0,0.0515477322325806,0.113356838861126,0,0.561310017664887,0,0,0,2.34775285093704,0.399485380638651,0.00872370267950005,0.101820887281389,0,0,0.394837467019473,0,0,0.719296657570018,0,0,0.549387591559037,0,2.06216910477115,0.68126822999986,0.164580447158142,0,0,0.0974508469109181,0.294340493424276
LOC118146920,0,0.0197007000891862,0,0.139258586084906,0.0537338529134096,0.23846762004911,0.172741623874224,0.0801903733928539,0.161660240137024,0.106598120079097,0.197244927699082,0.281059228033247,0.28054931267071,0.420028821064316,0.309002790215899,0.222884833686939,0.345952438244657,0.248033550619719,0.469149755181205,0,0.447038029185002,0.266102713598034,0.144749045280321,0.250850505146704,0.26696445347261,0.298818594252064,0.30942839462918,0.343110238312007,0.329053398211278,0.194526832049672,0.678597890832428,0.36665275979504,0.520689276906404,0.323397830417982,0.466319435168765,0.692022867774912,0.015157768594724,0.766095154533461,0,0.854555965659547,0.888125306834834,0.853845056646257,0.889094078915549,1.01345512286141,0.979532591719429,0.920745012502555,0.998062746482816,0.939465809837098,0.916303086101449,0.981948767185667,0.92051364789905,0.961880393969451,1.04375198615209,1.00921360640304,0.977742532125066,1.068031671748,0.988385242358234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311051385688851,0,0,0,0,0,0,0,0,0,0,0.0408631688296259,0.230628828934624,0.290649464515165,0,0,0.065891057137468,0.104518155963515,0.135467776826815,0.127362457657496,0.2518119729938
LOC118146921,0.480324316749741,0.577728607704664,0.665870553777404,0.630430407804099,0.778995499867851,0.880969762334463,0.819215107137579,0,0.790417729507912,0.340681326112465,0.827950100476575,0.889852602020178,0.89961793307686,0.964096865414591,0.83906012012336,0.952344160170858,0.964718123075472,0.975032278555982,0.0298170613509424,0,0.406871299623942,0.912569243136451,0.17506095954916,0.820354462518944,1.04919361627669,0.778408840737505,1.06689504615297,1.01378243504719,1.0100500315354,0,1.20246254909442,0,1.06475732125668,1.10154908080163,1.32365193160003,1.40523331122554,1.16128580427296,1.49555448101738,0,1.41146352501383,0.734471603537206,1.35115091430943,1.55935877380759,1.35630446714663,1.64615213956586,1.52104606480102,1.65890564672775,0.252959161373231,1.52712400676333,0.78377194918238,1.43733477710846,1.71619187978168,1.47512818668245,1.73902522815309,1.59826662527032,1.71835702159703,0.273756729772976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143865877994066,0.198206174037222,0.0440766499307784,0.303129554462169,0.205452770314403,0.214384237678217,0.364140660277784,0.704995220215373,0.236881970805135,0.482152762090644,0,0.484496170347,0.168424545547012,0.199952545207227,0.0998723375650487,0,0.343684944572092,0.326689250148303,0.0843293648655509,0.548369484114344,0.817846312447691,0.584931213179901,0.679261545842849,0.834717508865441,0,0.142052688443996,0.706322946557244,0.874713747909421,0.758112571594115,0.801041048883682,0.897209980759024
LOC118146929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252088032796343,0.453557657517921,0.32191386097215,0.262847887277778,0.288292765563176,0.201004746086438,0.284055146416858,0.230673690122446,0.511351094896885,0.31389881529907,0,0.219659281242423,0,0.0683794264967277,0,0.492279023314387,0,0,0.390384146086701,0.178431437107042,0.337844473566898,0.318903722354745,0.0536500237516526,0.292188755356988,0.295723727280484,0.111209958361558,0.516659849313376,0.305736116945136,0.270096202325039,0.318986860421863,0.293222303902271,0.139102372192509,0.123019834734024,0.294245214445254,0,0.55365535933341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402423231576449,0,0,0,0,0,0,0,0.396361570184719,0,0,0,0.177384328333519,0.417793083217019,0.10792890676393,0,0,0.039601412679516,0,0.383602052837463,0,0,0.905700973373696,1.12710199105596,1.06836112624396,0.658078901794054,0.275536727700922,0.721151462452725,0.196186966002981,0,0,0,0,0.24482413332922,0.0628714423963716,0,0,0,0,0
LOC118147228,0.0440546697459979,0.0714121928706715,0.128026383241095,0.171022726688961,0.0791294268193712,0.0579821128953362,0.142429709605385,0,0,0,0,0,0,0,0.114428125466204,0.102310902481089,0.0185935038583264,0.168852304572094,0,0,0,0,0,0,0.0677333909086659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948615915573311,0.734057130519082,0.71687897565956,0.702904673067263,1.06079244980283,0.581556177394248,0.938974405894077,0.357828405781953,0.778688471588484,1.03683523846145,0.661745367897717,0.948820037054684,0.854989942178064,0.941273324898485,0.0230544624508633,0.921121775084983,0.774571820585771,0.744311629232705,0.679243339410458,0.774030058783136,0.82909827173714,0.972142376676218,0.00572080025418069,0.143865877994066,0.0862324145932895,0.30731808470536,0,0,0,0,0.0517827064400293,0.26361622405238,0.165882799869926,0,0.0865561616749625,0.0544811932401752,0.271751837632252,0.284396764157593,0.369391121907939,0.329896660086458,0.576566723364903,0.607208110145888,0,0,0,0,0,0,0.639596614528962,0,0,0,0,0
